year,value,metric,iso_code
2016,15.8,Seconday Education rate (25 and older),ETH
2016,75.1,Seconday Education rate (25 and older),FJI
2016,100.0,Seconday Education rate (25 and older),FIN
2016,83.5,Seconday Education rate (25 and older),FRA
2016,56.3,Seconday Education rate (25 and older),GAB
2016,33.8,Seconday Education rate (25 and older),GMB
2016,98.0,Seconday Education rate (25 and older),GEO
2016,96.3,Seconday Education rate (25 and older),DEU
2016,61.2,Seconday Education rate (25 and older),GHA
2016,69.2,Seconday Education rate (25 and older),GRC
2016,37.8,Seconday Education rate (25 and older),GTM
2016,11.7,Seconday Education rate (25 and older),GIN
2016,62.5,Seconday Education rate (25 and older),GUY
2016,32.9,Seconday Education rate (25 and older),HTI
2016,33.5,Seconday Education rate (25 and older),HND
2016,78.9,Seconday Education rate (25 and older),HKG
2016,96.8,Seconday Education rate (25 and older),HUN
2016,100.0,Seconday Education rate (25 and older),ISL
2016,39.0,Seconday Education rate (25 and older),IND
2016,48.8,Seconday Education rate (25 and older),IDN
2016,69.8,Seconday Education rate (25 and older),IRN
2016,47.3,Seconday Education rate (25 and older),IRQ
2016,87.9,Seconday Education rate (25 and older),IRL
2016,89.1,Seconday Education rate (25 and older),ISR
2016,79.0,Seconday Education rate (25 and older),ITA
2016,65.7,Seconday Education rate (25 and older),JAM
2016,93.0,Seconday Education rate (25 and older),JPN
2016,83.1,Seconday Education rate (25 and older),JOR
2016,98.9,Seconday Education rate (25 and older),KAZ
2016,34.0,Seconday Education rate (25 and older),KEN
2016,85.9,Seconday Education rate (25 and older),KOR
2016,51.0,Seconday Education rate (25 and older),KWT
2016,98.6,Seconday Education rate (25 and older),KGZ
2016,38.1,Seconday Education rate (25 and older),LAO
2016,99.2,Seconday Education rate (25 and older),LVA
2016,54.3,Seconday Education rate (25 and older),LBN
2016,28.1,Seconday Education rate (25 and older),LSO
2016,28.7,Seconday Education rate (25 and older),LBR
2016,56.7,Seconday Education rate (25 and older),LBY
2016,95.2,Seconday Education rate (25 and older),LTU
2016,100.0,Seconday Education rate (25 and older),LUX
2016,20.4,Seconday Education rate (25 and older),MWI
2016,74.2,Seconday Education rate (25 and older),MYS
2016,45.1,Seconday Education rate (25 and older),MDV
2016,12.3,Seconday Education rate (25 and older),MLI
2016,78.2,Seconday Education rate (25 and older),MLT
2016,92.1,Seconday Education rate (25 and older),MHL
2016,18.0,Seconday Education rate (25 and older),MRT
2016,64.7,Seconday Education rate (25 and older),MUS
2016,59.7,Seconday Education rate (25 and older),MEX
2016,96.4,Seconday Education rate (25 and older),MDA
2016,88.5,Seconday Education rate (25 and older),MNG
2016,91.1,Seconday Education rate (25 and older),MNE
2016,30.4,Seconday Education rate (25 and older),MAR
2016,16.8,Seconday Education rate (25 and older),MOZ
2016,24.9,Seconday Education rate (25 and older),MMR
2016,39.7,Seconday Education rate (25 and older),NAM
2016,33.2,Seconday Education rate (25 and older),NPL
2016,88.3,Seconday Education rate (25 and older),NLD
2016,98.9,Seconday Education rate (25 and older),NZL
2016,46.5,Seconday Education rate (25 and older),NIC
2016,6.3,Seconday Education rate (25 and older),NER
2016,48.2,Seconday Education rate (25 and older),MKD
2016,95.4,Seconday Education rate (25 and older),NOR
2016,66.4,Seconday Education rate (25 and older),OMN
2016,37.2,Seconday Education rate (25 and older),PAK
2016,97.1,Seconday Education rate (25 and older),PLW
2016,61.1,Seconday Education rate (25 and older),PSE
2016,71.2,Seconday Education rate (25 and older),PAN
2016,11.9,Seconday Education rate (25 and older),PNG
2016,47.8,Seconday Education rate (25 and older),PRY
2016,62.9,Seconday Education rate (25 and older),PER
2016,73.2,Seconday Education rate (25 and older),PHL
2016,85.3,Seconday Education rate (25 and older),POL
2016,54.2,Seconday Education rate (25 and older),PRT
2016,67.5,Seconday Education rate (25 and older),QAT
2016,90.0,Seconday Education rate (25 and older),ROU
2016,95.6,Seconday Education rate (25 and older),RUS
2016,12.3,Seconday Education rate (25 and older),RWA
2016,45.9,Seconday Education rate (25 and older),LCA
2016,74.5,Seconday Education rate (25 and older),WSM
2016,38.9,Seconday Education rate (25 and older),STP
2016,68.1,Seconday Education rate (25 and older),SAU
2016,16.8,Seconday Education rate (25 and older),SEN
2016,89.5,Seconday Education rate (25 and older),SRB
2016,25.0,Seconday Education rate (25 and older),SLE
2016,79.6,Seconday Education rate (25 and older),SGP
2016,99.3,Seconday Education rate (25 and older),SVK
2016,97.6,Seconday Education rate (25 and older),SVN
2016,75.7,Seconday Education rate (25 and older),ZAF
2016,33.2,Seconday Education rate (25 and older),SSD
2016,75.8,Seconday Education rate (25 and older),ESP
2016,78.8,Seconday Education rate (25 and older),LKA
2016,16.6,Seconday Education rate (25 and older),SDN
2016,58.2,Seconday Education rate (25 and older),SUR
2016,88.9,Seconday Education rate (25 and older),SWE
2016,96.5,Seconday Education rate (25 and older),CHE
2016,40.1,Seconday Education rate (25 and older),SYR
2016,94.2,Seconday Education rate (25 and older),TJK
2016,14.3,Seconday Education rate (25 and older),TZA
2016,44.8,Seconday Education rate (25 and older),THA
2016,39.1,Seconday Education rate (25 and older),TGO
2016,92.6,Seconday Education rate (25 and older),TON
2016,72.3,Seconday Education rate (25 and older),TTO
2016,44.6,Seconday Education rate (25 and older),TUN
2016,58.3,Seconday Education rate (25 and older),TUR
2016,31.3,Seconday Education rate (25 and older),UGA
2016,95.5,Seconday Education rate (25 and older),UKR
2016,70.7,Seconday Education rate (25 and older),ARE
2016,83.5,Seconday Education rate (25 and older),GBR
2016,95.6,Seconday Education rate (25 and older),USA
2016,54.9,Seconday Education rate (25 and older),URY
2016,99.9,Seconday Education rate (25 and older),UZB
2016,69.6,Seconday Education rate (25 and older),VEN
2016,68.7,Seconday Education rate (25 and older),VNM
2016,26.1,Seconday Education rate (25 and older),YEM
2016,41.7,Seconday Education rate (25 and older),ZMB
2016,62.9,Seconday Education rate (25 and older),ZWE
2017,25.1,Seconday Education rate (25 and older),AFG
2017,92.9,Seconday Education rate (25 and older),ALB
2017,37.7,Seconday Education rate (25 and older),DZA
2017,72.5,Seconday Education rate (25 and older),AND
2017,30.2,Seconday Education rate (25 and older),AGO
2017,55.9,Seconday Education rate (25 and older),ARG
2017,97.2,Seconday Education rate (25 and older),ARM
2017,90.5,Seconday Education rate (25 and older),AUS
2017,100.0,Seconday Education rate (25 and older),AUT
2017,95.5,Seconday Education rate (25 and older),AZE
2017,87.9,Seconday Education rate (25 and older),BHS
2017,72.3,Seconday Education rate (25 and older),BHR
2017,42.6,Seconday Education rate (25 and older),BGD
2017,92.9,Seconday Education rate (25 and older),BRB
2017,91.9,Seconday Education rate (25 and older),BLR
2017,86.5,Seconday Education rate (25 and older),BEL
2017,78.6,Seconday Education rate (25 and older),BLZ
2017,25.4,Seconday Education rate (25 and older),BEN
2017,24.6,Seconday Education rate (25 and older),BTN
2017,58.2,Seconday Education rate (25 and older),BOL
2017,81.3,Seconday Education rate (25 and older),BIH
2017,89.2,Seconday Education rate (25 and older),BWA
2017,59.1,Seconday Education rate (25 and older),BRA
2017,69.7,Seconday Education rate (25 and older),BRN
2017,95.4,Seconday Education rate (25 and older),BGR
2017,8.5,Seconday Education rate (25 and older),BFA
2017,9.3,Seconday Education rate (25 and older),BDI
2017,29.9,Seconday Education rate (25 and older),CPV
2017,21.3,Seconday Education rate (25 and older),KHM
2017,36.2,Seconday Education rate (25 and older),CMR
2017,100.0,Seconday Education rate (25 and older),CAN
2017,21.8,Seconday Education rate (25 and older),CAF
2017,5.8,Seconday Education rate (25 and older),TCD
2017,79.3,Seconday Education rate (25 and older),CHL
2017,77.4,Seconday Education rate (25 and older),CHN
2017,53.2,Seconday Education rate (25 and older),COL
2017,48.4,Seconday Education rate (25 and older),COG
2017,50.7,Seconday Education rate (25 and older),COD
2017,53.7,Seconday Education rate (25 and older),CRI
2017,95.7,Seconday Education rate (25 and older),HRV
2017,86.9,Seconday Education rate (25 and older),CUB
2017,81.0,Seconday Education rate (25 and older),CYP
2017,99.9,Seconday Education rate (25 and older),CZE
2017,26.1,Seconday Education rate (25 and older),CIV
2017,90.2,Seconday Education rate (25 and older),DNK
2017,56.6,Seconday Education rate (25 and older),DOM
2017,52.9,Seconday Education rate (25 and older),ECU
2017,73.0,Seconday Education rate (25 and older),EGY
2017,42.8,Seconday Education rate (25 and older),SLV
2017,100.0,Seconday Education rate (25 and older),EST
2017,31.3,Seconday Education rate (25 and older),SWZ
2017,15.8,Seconday Education rate (25 and older),ETH
2017,78.7,Seconday Education rate (25 and older),FJI
2017,100.0,Seconday Education rate (25 and older),FIN
2017,84.0,Seconday Education rate (25 and older),FRA
2017,57.6,Seconday Education rate (25 and older),GAB
2017,35.3,Seconday Education rate (25 and older),GMB
2017,97.5,Seconday Education rate (25 and older),GEO
2017,96.2,Seconday Education rate (25 and older),DEU
2017,62.1,Seconday Education rate (25 and older),GHA
2017,69.2,Seconday Education rate (25 and older),GRC
2017,37.8,Seconday Education rate (25 and older),GTM
2017,11.7,Seconday Education rate (25 and older),GIN
2017,63.3,Seconday Education rate (25 and older),GUY
2017,33.2,Seconday Education rate (25 and older),HTI
2017,32.3,Seconday Education rate (25 and older),HND
2017,79.4,Seconday Education rate (25 and older),HKG
2017,96.8,Seconday Education rate (25 and older),HUN
2017,100.0,Seconday Education rate (25 and older),ISL
2017,39.2,Seconday Education rate (25 and older),IND
2017,48.8,Seconday Education rate (25 and older),IDN
2017,69.8,Seconday Education rate (25 and older),IRN
2017,47.7,Seconday Education rate (25 and older),IRQ
2017,80.8,Seconday Education rate (25 and older),IRL
2017,89.1,Seconday Education rate (25 and older),ISR
2017,79.6,Seconday Education rate (25 and older),ITA
2017,66.3,Seconday Education rate (25 and older),JAM
2017,93.3,Seconday Education rate (25 and older),JPN
2017,83.5,Seconday Education rate (25 and older),JOR
2017,98.8,Seconday Education rate (25 and older),KAZ
2017,34.6,Seconday Education rate (25 and older),KEN
2017,86.0,Seconday Education rate (25 and older),KOR
2017,51.2,Seconday Education rate (25 and older),KWT
2017,98.4,Seconday Education rate (25 and older),KGZ
2017,39.2,Seconday Education rate (25 and older),LAO
2017,99.6,Seconday Education rate (25 and older),LVA
2017,54.3,Seconday Education rate (25 and older),LBN
2017,29.0,Seconday Education rate (25 and older),LSO
2017,29.0,Seconday Education rate (25 and older),LBR
2017,57.4,Seconday Education rate (25 and older),LBY
2017,95.6,Seconday Education rate (25 and older),LTU
2017,100.0,Seconday Education rate (25 and older),LUX
2017,21.1,Seconday Education rate (25 and older),MWI
2017,74.2,Seconday Education rate (25 and older),MYS
2017,47.1,Seconday Education rate (25 and older),MDV
2017,13.1,Seconday Education rate (25 and older),MLI
2017,80.2,Seconday Education rate (25 and older),MLT
2017,92.1,Seconday Education rate (25 and older),MHL
2017,18.4,Seconday Education rate (25 and older),MRT
2017,65.8,Seconday Education rate (25 and older),MUS
2017,61.1,Seconday Education rate (25 and older),MEX
2017,96.4,Seconday Education rate (25 and older),MDA
2017,88.8,Seconday Education rate (25 and older),MNG
2017,91.1,Seconday Education rate (25 and older),MNE
2017,31.3,Seconday Education rate (25 and older),MAR
2017,16.8,Seconday Education rate (25 and older),MOZ
2017,25.8,Seconday Education rate (25 and older),MMR
2017,40.4,Seconday Education rate (25 and older),NAM
2017,34.6,Seconday Education rate (25 and older),NPL
2017,88.3,Seconday Education rate (25 and older),NLD
2017,98.9,Seconday Education rate (25 and older),NZL
2017,47.5,Seconday Education rate (25 and older),NIC
2017,6.6,Seconday Education rate (25 and older),NER
2017,49.2,Seconday Education rate (25 and older),MKD
2017,94.8,Seconday Education rate (25 and older),NOR
2017,66.6,Seconday Education rate (25 and older),OMN
2017,36.4,Seconday Education rate (25 and older),PAK
2017,97.1,Seconday Education rate (25 and older),PLW
2017,62.7,Seconday Education rate (25 and older),PSE
2017,71.2,Seconday Education rate (25 and older),PAN
2017,12.2,Seconday Education rate (25 and older),PNG
2017,48.9,Seconday Education rate (25 and older),PRY
2017,63.5,Seconday Education rate (25 and older),PER
2017,73.2,Seconday Education rate (25 and older),PHL
2017,85.4,Seconday Education rate (25 and older),POL
2017,55.2,Seconday Education rate (25 and older),PRT
2017,68.0,Seconday Education rate (25 and older),QAT
2017,90.5,Seconday Education rate (25 and older),ROU
2017,95.6,Seconday Education rate (25 and older),RUS
2017,12.7,Seconday Education rate (25 and older),RWA
2017,45.9,Seconday Education rate (25 and older),LCA
2017,74.5,Seconday Education rate (25 and older),WSM
2017,38.9,Seconday Education rate (25 and older),STP
2017,68.8,Seconday Education rate (25 and older),SAU
2017,17.8,Seconday Education rate (25 and older),SEN
2017,89.8,Seconday Education rate (25 and older),SRB
2017,25.6,Seconday Education rate (25 and older),SLE
2017,80.0,Seconday Education rate (25 and older),SGP
2017,99.3,Seconday Education rate (25 and older),SVK
2017,97.8,Seconday Education rate (25 and older),SVN
2017,75.5,Seconday Education rate (25 and older),ZAF
2017,33.2,Seconday Education rate (25 and older),SSD
2017,76.8,Seconday Education rate (25 and older),ESP
2017,79.3,Seconday Education rate (25 and older),LKA
2017,17.0,Seconday Education rate (25 and older),SDN
2017,58.2,Seconday Education rate (25 and older),SUR
2017,89.3,Seconday Education rate (25 and older),SWE
2017,96.3,Seconday Education rate (25 and older),CHE
2017,41.0,Seconday Education rate (25 and older),SYR
2017,94.5,Seconday Education rate (25 and older),TJK
2017,14.3,Seconday Education rate (25 and older),TZA
2017,45.4,Seconday Education rate (25 and older),THA
2017,39.1,Seconday Education rate (25 and older),TGO
2017,92.6,Seconday Education rate (25 and older),TON
2017,73.4,Seconday Education rate (25 and older),TTO
2017,44.8,Seconday Education rate (25 and older),TUN
2017,60.3,Seconday Education rate (25 and older),TUR
2017,31.7,Seconday Education rate (25 and older),UGA
2017,95.1,Seconday Education rate (25 and older),UKR
2017,78.9,Seconday Education rate (25 and older),ARE
2017,78.1,Seconday Education rate (25 and older),GBR
2017,95.8,Seconday Education rate (25 and older),USA
2017,56.0,Seconday Education rate (25 and older),URY
2017,99.9,Seconday Education rate (25 and older),UZB
2017,69.2,Seconday Education rate (25 and older),VEN
2017,69.4,Seconday Education rate (25 and older),VNM
2017,27.1,Seconday Education rate (25 and older),YEM
2017,44.3,Seconday Education rate (25 and older),ZMB
2017,64.9,Seconday Education rate (25 and older),ZWE
2018,26.1,Seconday Education rate (25 and older),AFG
2018,92.9,Seconday Education rate (25 and older),ALB
2018,38.9,Seconday Education rate (25 and older),DZA
2018,72.3,Seconday Education rate (25 and older),AND
2018,30.2,Seconday Education rate (25 and older),AGO
2018,57.2,Seconday Education rate (25 and older),ARG
2018,97.2,Seconday Education rate (25 and older),ARM
2018,91.0,Seconday Education rate (25 and older),AUS
2018,100.0,Seconday Education rate (25 and older),AUT
2018,95.6,Seconday Education rate (25 and older),AZE
2018,88.4,Seconday Education rate (25 and older),BHS
2018,72.3,Seconday Education rate (25 and older),BHR
2018,43.6,Seconday Education rate (25 and older),BGD
2018,92.9,Seconday Education rate (25 and older),BRB
2018,92.2,Seconday Education rate (25 and older),BLR
2018,86.5,Seconday Education rate (25 and older),BEL
2018,78.6,Seconday Education rate (25 and older),BLZ
2018,26.5,Seconday Education rate (25 and older),BEN
2018,27.6,Seconday Education rate (25 and older),BTN
2018,58.8,Seconday Education rate (25 and older),BOL
2018,81.4,Seconday Education rate (25 and older),BIH
2018,90.0,Seconday Education rate (25 and older),BWA
2018,60.0,Seconday Education rate (25 and older),BRA
2018,70.1,Seconday Education rate (25 and older),BRN
2018,95.4,Seconday Education rate (25 and older),BGR
2018,8.8,Seconday Education rate (25 and older),BFA
2018,9.3,Seconday Education rate (25 and older),BDI
2018,29.9,Seconday Education rate (25 and older),CPV
2018,21.3,Seconday Education rate (25 and older),KHM
2018,37.2,Seconday Education rate (25 and older),CMR
2018,100.0,Seconday Education rate (25 and older),CAN
2018,22.1,Seconday Education rate (25 and older),CAF
2018,6.0,Seconday Education rate (25 and older),TCD
2018,79.3,Seconday Education rate (25 and older),CHL
2018,78.6,Seconday Education rate (25 and older),CHN
2018,54.4,Seconday Education rate (25 and older),COL
2018,48.8,Seconday Education rate (25 and older),COG
2018,50.7,Seconday Education rate (25 and older),COD
2018,54.4,Seconday Education rate (25 and older),CRI
2018,95.7,Seconday Education rate (25 and older),HRV
2018,87.4,Seconday Education rate (25 and older),CUB
2018,81.8,Seconday Education rate (25 and older),CYP
2018,99.9,Seconday Education rate (25 and older),CZE
2018,26.1,Seconday Education rate (25 and older),CIV
2018,91.0,Seconday Education rate (25 and older),DNK
2018,56.7,Seconday Education rate (25 and older),DOM
2018,52.9,Seconday Education rate (25 and older),ECU
2018,73.0,Seconday Education rate (25 and older),EGY
2018,42.8,Seconday Education rate (25 and older),SLV
2018,100.0,Seconday Education rate (25 and older),EST
2018,32.6,Seconday Education rate (25 and older),SWZ
2018,17.1,Seconday Education rate (25 and older),ETH
2018,78.7,Seconday Education rate (25 and older),FJI
2018,100.0,Seconday Education rate (25 and older),FIN
2018,84.0,Seconday Education rate (25 and older),FRA
2018,57.6,Seconday Education rate (25 and older),GAB
2018,36.8,Seconday Education rate (25 and older),GMB
2018,98.0,Seconday Education rate (25 and older),GEO
2018,96.1,Seconday Education rate (25 and older),DEU
2018,63.1,Seconday Education rate (25 and older),GHA
2018,64.8,Seconday Education rate (25 and older),GRC
2018,37.8,Seconday Education rate (25 and older),GTM
2018,11.7,Seconday Education rate (25 and older),GIN
2018,63.3,Seconday Education rate (25 and older),GUY
2018,33.2,Seconday Education rate (25 and older),HTI
2018,31.0,Seconday Education rate (25 and older),HND
2018,79.4,Seconday Education rate (25 and older),HKG
2018,97.2,Seconday Education rate (25 and older),HUN
2018,100.0,Seconday Education rate (25 and older),ISL
2018,39.2,Seconday Education rate (25 and older),IND
2018,50.9,Seconday Education rate (25 and older),IDN
2018,69.8,Seconday Education rate (25 and older),IRN
2018,48.0,Seconday Education rate (25 and older),IRQ
2018,80.8,Seconday Education rate (25 and older),IRL
2018,89.1,Seconday Education rate (25 and older),ISR
2018,79.6,Seconday Education rate (25 and older),ITA
2018,66.3,Seconday Education rate (25 and older),JAM
2018,93.6,Seconday Education rate (25 and older),JPN
2018,84.0,Seconday Education rate (25 and older),JOR
2018,99.5,Seconday Education rate (25 and older),KAZ
2018,35.2,Seconday Education rate (25 and older),KEN
2018,86.0,Seconday Education rate (25 and older),KOR
2018,51.5,Seconday Education rate (25 and older),KWT
2018,98.4,Seconday Education rate (25 and older),KGZ
2018,40.4,Seconday Education rate (25 and older),LAO
2018,100.0,Seconday Education rate (25 and older),LVA
2018,54.9,Seconday Education rate (25 and older),LBN
2018,30.0,Seconday Education rate (25 and older),LSO
2018,29.0,Seconday Education rate (25 and older),LBR
2018,57.4,Seconday Education rate (25 and older),LBY
2018,95.6,Seconday Education rate (25 and older),LTU
2018,100.0,Seconday Education rate (25 and older),LUX
2018,21.8,Seconday Education rate (25 and older),MWI
2018,74.2,Seconday Education rate (25 and older),MYS
2018,47.1,Seconday Education rate (25 and older),MDV
2018,13.1,Seconday Education rate (25 and older),MLI
2018,82.2,Seconday Education rate (25 and older),MLT
2018,92.1,Seconday Education rate (25 and older),MHL
2018,18.8,Seconday Education rate (25 and older),MRT
2018,66.9,Seconday Education rate (25 and older),MUS
2018,63.2,Seconday Education rate (25 and older),MEX
2018,97.3,Seconday Education rate (25 and older),MDA
2018,88.8,Seconday Education rate (25 and older),MNG
2018,91.6,Seconday Education rate (25 and older),MNE
2018,32.2,Seconday Education rate (25 and older),MAR
2018,16.9,Seconday Education rate (25 and older),MOZ
2018,25.8,Seconday Education rate (25 and older),MMR
2018,41.1,Seconday Education rate (25 and older),NAM
2018,35.9,Seconday Education rate (25 and older),NPL
2018,88.9,Seconday Education rate (25 and older),NLD
2018,96.9,Seconday Education rate (25 and older),NZL
2018,47.5,Seconday Education rate (25 and older),NIC
2018,6.7,Seconday Education rate (25 and older),NER
2018,49.8,Seconday Education rate (25 and older),MKD
2018,94.9,Seconday Education rate (25 and older),NOR
2018,66.6,Seconday Education rate (25 and older),OMN
2018,37.2,Seconday Education rate (25 and older),PAK
2018,97.1,Seconday Education rate (25 and older),PLW
2018,64.2,Seconday Education rate (25 and older),PSE
2018,72.2,Seconday Education rate (25 and older),PAN
2018,12.5,Seconday Education rate (25 and older),PNG
2018,50.1,Seconday Education rate (25 and older),PRY
2018,64.1,Seconday Education rate (25 and older),PER
2018,73.2,Seconday Education rate (25 and older),PHL
2018,85.4,Seconday Education rate (25 and older),POL
2018,54.3,Seconday Education rate (25 and older),PRT
2018,68.0,Seconday Education rate (25 and older),QAT
2018,90.5,Seconday Education rate (25 and older),ROU
2018,95.9,Seconday Education rate (25 and older),RUS
2018,13.1,Seconday Education rate (25 and older),RWA
2018,45.9,Seconday Education rate (25 and older),LCA
2018,74.5,Seconday Education rate (25 and older),WSM
2018,40.8,Seconday Education rate (25 and older),STP
2018,68.8,Seconday Education rate (25 and older),SAU
2018,17.8,Seconday Education rate (25 and older),SEN
2018,89.8,Seconday Education rate (25 and older),SRB
2018,26.3,Seconday Education rate (25 and older),SLE
2018,81.4,Seconday Education rate (25 and older),SGP
2018,99.3,Seconday Education rate (25 and older),SVK
2018,97.8,Seconday Education rate (25 and older),SVN
2018,75.5,Seconday Education rate (25 and older),ZAF
2018,33.2,Seconday Education rate (25 and older),SSD
2018,77.7,Seconday Education rate (25 and older),ESP
2018,80.0,Seconday Education rate (25 and older),LKA
2018,17.5,Seconday Education rate (25 and older),SDN
2018,60.5,Seconday Education rate (25 and older),SUR
2018,89.3,Seconday Education rate (25 and older),SWE
